,tag_id,tag,learning_goal_id,learning_byte_id
17420,712,chlorine,375,1004
17421,712,chlorine,375,1005
17422,712,chlorine,80,2124
17423,712,chlorine,80,2125
17424,713,bond character,390,1010
17425,714,theoretical yield,1363,1889
17426,714,theoretical yield,130,1022
17427,717,lone pairs,437,1066
17428,717,lone pairs,437,1067
17429,717,lone pairs,440,1074
17430,717,lone pairs,440,1075
17431,717,lone pairs,430,1077
17432,717,lone pairs,430,1078
17433,717,lone pairs,392,1636
17434,717,lone pairs,392,1637
17435,717,lone pairs,406,1648
17436,717,lone pairs,406,1649
17437,717,lone pairs,437,1063
17438,717,lone pairs,437,1064
17439,717,lone pairs,1383,2439
17440,717,lone pairs,1383,2440
17441,717,lone pairs,1384,2497
17442,717,lone pairs,1384,2501
17443,717,lone pairs,1386,2541
17444,720,chirality,475,1599
17445,720,chirality,475,1600
17446,720,chirality,475,1601
17447,720,chirality,475,1602
17448,720,chirality,475,1603
17449,720,chirality,475,1604
17450,723,orbital overlap,459,1595
17451,723,orbital overlap,459,1596
17452,724,energy level diagram,330,608
17453,724,energy level diagram,211,1312
17454,724,energy level diagram,211,1313
17455,724,energy level diagram,296,2194
17456,724,energy level diagram,1378,2229
17457,724,energy level diagram,1378,2231
17458,724,energy level diagram,1378,2235
17459,724,energy level diagram,1379,2235
17460,724,energy level diagram,1379,2236
17461,724,energy level diagram,1373,2241
17462,724,energy level diagram,1380,2247
17463,724,energy level diagram,1373,2296
17464,724,energy level diagram,1372,2193
17465,724,energy level diagram,1372,2305
17466,726,diamagnetic,329,607
17467,726,diamagnetic,1385,2454
17468,726,diamagnetic,1385,2455
17469,726,diamagnetic,1385,2494
17470,726,diamagnetic,1385,2512
17471,726,diamagnetic,1385,2513
17472,726,diamagnetic,1385,2514
17473,726,diamagnetic,1385,2516
17474,726,diamagnetic,1385,2520
17475,727,lattice energy,388,1035
17476,727,lattice energy,388,1036
17477,727,lattice energy,388,1037
17478,728,size,388,1035
17479,728,size,388,1036
17480,728,size,388,1037
17481,729,sapl,388,1036
17482,729,sapl,388,1037
17483,731,electron configuration,351,1055
17484,731,electron configuration,351,1056
17485,731,electron configuration,1321,1089
17486,731,electron configuration,1321,1088
17487,731,electron configuration,348,1093
17488,731,electron configuration,348,1094
17489,731,electron configuration,374,1095
17490,731,electron configuration,346,1099
17491,731,electron configuration,373,1090
17492,731,electron configuration,350,1100
17493,731,electron configuration,357,1042
17494,731,electron configuration,1005,1984
17495,731,electron configuration,1005,1995
17496,731,electron configuration,1005,2004
17497,731,electron configuration,1005,2006
17498,731,electron configuration,1005,2012
17499,731,electron configuration,1005,2017
17500,731,electron configuration,1005,2020
17501,731,electron configuration,1005,2032
17502,731,electron configuration,1005,2034
17503,731,electron configuration,1005,2036
17504,731,electron configuration,1374,2258
17505,731,electron configuration,1374,2259
17506,731,electron configuration,1374,2288
17507,731,electron configuration,1385,2624
17508,732,excited,543,54
17509,732,excited,357,1042
17510,734,shell,351,1056
17511,734,shell,346,1676
17512,734,shell,346,1677
17513,734,shell,346,1678
17514,734,shell,346,1679
17515,734,shell,380,1683
17516,734,shell,380,1684
17517,734,shell,352,1687
17518,734,shell,352,1688
17519,734,shell,352,1689
17520,734,shell,352,1690
17521,734,shell,341,1691
17522,734,shell,341,1692
17523,734,shell,325,1696
17524,734,shell,325,1697
17525,735,spherical,293,1743
17526,735,spherical,293,1744
17527,735,spherical,1310,1057
17528,737,radius,369,1059
17529,738,molecular shape,437,1061
17530,738,molecular shape,437,1062
17531,738,molecular shape,437,1066
17532,738,molecular shape,437,1067
17533,738,molecular shape,418,1068
17534,738,molecular shape,438,1069
17535,738,molecular shape,438,1070
17536,738,molecular shape,439,1071
17537,738,molecular shape,439,1072
17538,738,molecular shape,440,1074
17539,738,molecular shape,440,1075
17540,738,molecular shape,430,1076
17541,738,molecular shape,430,1077
17542,738,molecular shape,430,1078
17543,738,molecular shape,437,1063
17544,738,molecular shape,437,1064
17545,738,molecular shape,440,1065
17546,738,molecular shape,1384,1061
17547,738,molecular shape,1384,2369
17548,738,molecular shape,1384,2370
17549,738,molecular shape,1384,2371
17550,738,molecular shape,1384,2372
17551,738,molecular shape,1384,2374
17552,738,molecular shape,1384,2373
17553,738,molecular shape,1384,2375
17554,738,molecular shape,1384,2376
17555,738,molecular shape,1384,2377
17556,738,molecular shape,1384,2378
17557,738,molecular shape,1384,2379
17558,738,molecular shape,1384,2380
17559,738,molecular shape,1384,2381
17560,738,molecular shape,1384,2382
17561,738,molecular shape,1384,2383
17562,738,molecular shape,1384,2384
17563,738,molecular shape,1384,2385
17564,738,molecular shape,1384,2388
17565,738,molecular shape,1384,2490
17566,738,molecular shape,1384,2497
17567,738,molecular shape,1384,2498
17568,738,molecular shape,1384,2499
17569,738,molecular shape,1384,2500
17570,738,molecular shape,1386,2522
17571,738,molecular shape,1386,2523
17572,738,molecular shape,1386,2526
17573,738,molecular shape,1386,2535
17574,738,molecular shape,1386,2536
17575,738,molecular shape,1386,2537
17576,738,molecular shape,1386,2541
17577,739,single bond,437,1066
17578,739,single bond,437,1067
17579,739,single bond,439,1071
17580,739,single bond,439,1072
17581,739,single bond,430,1077
17582,739,single bond,430,1078
17583,739,single bond,437,1063
17584,739,single bond,437,1064
17585,740,CO2,437,1063
17586,740,CO2,437,1064
17587,741,Formeldahyde,437,1063
17588,741,Formeldahyde,437,1064
17589,742,electron pair,438,1069
17590,742,electron pair,438,1070
17591,742,electron pair,404,1622
17592,742,electron pair,404,1623
17593,742,electron pair,440,1065
17594,742,electron pair,1383,2297
17595,742,electron pair,1384,2497
17596,744,ammonia,680,1447
17597,744,ammonia,680,1448
17598,744,ammonia,440,1065
17599,745,tetrahedron,437,1066
17600,745,tetrahedron,437,1067
17601,745,tetrahedron,438,1069
17602,745,tetrahedron,438,1070
17603,745,tetrahedron,440,1065
17604,746,H2O,437,1066
17605,746,H2O,437,1067
17606,750,electonegativity,418,1068
17607,751,charge separation,418,1068
17608,752,partial charge,418,1068
17609,752,partial charge,550,1245
17610,752,partial charge,550,1246
17611,752,partial charge,1384,2502
17612,753,linear,438,1069
17613,753,linear,438,1070
17614,753,linear,1384,2492
17615,753,linear,1384,2504
17616,753,linear,1384,2505
17617,754,triangular,438,1069
17618,754,triangular,438,1070
17619,754,triangular,1386,2530
17620,754,triangular,1386,2533
17621,755,trigonal bipyramidal,438,1069
17622,755,trigonal bipyramidal,438,1070
17623,756,octahedral,438,1069
17624,756,octahedral,438,1070
17625,757,lone pair,439,1071
17626,757,lone pair,439,1072
17627,757,lone pair,1384,2499
17628,757,lone pair,1384,2500
17629,757,lone pair,1384,2504
17630,758,bent,439,1071
17631,758,bent,439,1072
17632,758,bent,1384,2504
17633,758,bent,1384,2505
17634,759,tetrahedral,439,1071
17635,759,tetrahedral,439,1072
17636,759,tetrahedral,1386,2531
17637,759,tetrahedral,1386,2532
17638,759,tetrahedral,1386,2534
17639,760,trigonal bipyramid,439,1071
17640,760,trigonal bipyramid,439,1072
17641,760,trigonal bipyramid,440,1074
17642,760,trigonal bipyramid,440,1075
17643,761,CLF3,440,1074
17644,761,CLF3,440,1075
17645,762,T shape,440,1074
17646,762,T shape,440,1075
17647,763,filling orbitals,1320,1085
17648,763,filling orbitals,1321,1085
17649,763,filling orbitals,1320,1086
17650,763,filling orbitals,1321,1087
17651,764,Chalboard,1321,1085
17652,764,Chalboard,521,1211
17653,765,electronic configuration,374,1095
17654,765,electronic configuration,373,1090
17655,767,Lithium,1321,1091
17656,767,Lithium,1321,1092
17657,767,Lithium,374,1095
17658,767,Lithium,346,1098
17659,767,Lithium,346,1102
17660,767,Lithium,350,1101
17661,768,ionize,374,1095
17662,769,Beryllium,346,1096
17663,769,Beryllium,346,1097
17664,769,Beryllium,346,1098
17665,770,periodic trend,346,1096
17666,770,periodic trend,346,1097
17667,770,periodic trend,346,1098
17668,770,periodic trend,346,1099
17669,770,periodic trend,346,1102
17670,770,periodic trend,347,1103
17671,770,periodic trend,347,1104
17672,770,periodic trend,350,1101
17673,770,periodic trend,350,1100
17674,770,periodic trend,1374,2262
17675,770,periodic trend,1374,2263
17676,770,periodic trend,1374,2289
17677,771,Na,346,1099
17678,771,Na,350,1100
17679,773,boyles law,517,1205
17680,773,boyles law,519,1206
17681,773,boyles law,517,1209
17682,774,charle's law,518,1106
17683,774,charle's law,520,1108
17684,774,charle's law,518,1207
17685,774,charle's law,518,1208
17686,774,charle's law,518,1210
17687,775,gas volume,518,1106
17688,775,gas volume,209,1125
17689,775,gas volume,80,2124
17690,775,gas volume,80,2125
17691,775,gas volume,1389,2670
17692,775,gas volume,1389,2671
17693,775,gas volume,1389,2674
17694,775,gas volume,1389,2675
17695,775,gas volume,1389,2676
17696,775,gas volume,1389,2677
17697,775,gas volume,1389,2679
17698,775,gas volume,1389,2688
17699,775,gas volume,1389,2689
17700,778,density,39,1110
17701,778,density,39,1232
17702,778,density,39,1233
17703,778,density,39,1826
17704,778,density,1357,1882
17705,778,density,1390,2731
17706,778,density,1390,2732
17707,778,density,1390,2728
17708,778,density,1390,2735
17709,779,rms,1248,1114
17710,779,rms,1248,1115
17711,779,rms,1388,2571
17712,779,rms,1388,2572
17713,779,rms,1388,2573
17714,779,rms,1388,2320
17715,779,rms,1388,2575
17716,779,rms,1388,2645
17717,779,rms,1388,2646
17718,779,rms,1388,2647
17719,779,rms,1388,2648
17720,779,rms,1388,2649
17721,779,rms,1388,2650
17722,779,rms,1388,2651
17723,779,rms,1388,2652
17724,779,rms,1388,2653
17725,779,rms,1388,2654
17726,779,rms,1388,2574
17727,779,rms,1388,2655
17728,779,rms,1388,2663
17729,780,gas speed,538,1116
17730,780,gas speed,538,1117
17731,780,gas speed,1388,2567
17732,780,gas speed,1388,2568
17733,780,gas speed,1388,2570
17734,780,gas speed,1388,2571
17735,780,gas speed,1388,2572
17736,780,gas speed,1388,2573
17737,780,gas speed,1388,2320
17738,780,gas speed,1388,2575
17739,780,gas speed,1389,2576
17740,780,gas speed,1389,2577
17741,780,gas speed,1389,2578
17742,780,gas speed,1389,2579
17743,780,gas speed,1389,2580
17744,780,gas speed,1388,2574
17745,780,gas speed,1388,2569
17746,781,kinetic molecular theory,534,1118
17747,781,kinetic molecular theory,1388,2567
17748,781,kinetic molecular theory,1388,2568
17749,781,kinetic molecular theory,1388,2570
17750,781,kinetic molecular theory,1388,2571
17751,781,kinetic molecular theory,1388,2572
17752,781,kinetic molecular theory,1388,2573
17753,781,kinetic molecular theory,1388,2320
17754,781,kinetic molecular theory,1388,2575
17755,781,kinetic molecular theory,1388,2574
17756,781,kinetic molecular theory,1387,2658
17757,781,kinetic molecular theory,1389,2679
17758,781,kinetic molecular theory,1389,2689
17759,781,kinetic molecular theory,1389,2690
17760,781,kinetic molecular theory,1388,2569
17761,783,acid strength,741,937
17762,783,acid strength,150,1467
17763,783,acid strength,150,1468
17764,783,acid strength,150,1469
17765,783,acid strength,773,1493
17766,783,acid strength,773,1494
17767,783,acid strength,746,1497
17768,783,acid strength,746,1498
17769,783,acid strength,1149,2096
17770,783,acid strength,1142,2097
17771,783,acid strength,1142,2099
17772,783,acid strength,1149,2101
17773,783,acid strength,1404,3089
17774,783,acid strength,1404,3090
17775,783,acid strength,1404,3091
17776,783,acid strength,1404,3092
17777,783,acid strength,1404,3093
17778,783,acid strength,1404,3094
17779,783,acid strength,1404,3095
17780,783,acid strength,1404,3096
17781,784,total pressure,692,1164
17782,786,specific heat,214,1127
17783,786,specific heat,214,1133
17784,786,specific heat,213,1325
17785,786,specific heat,213,1326
17786,786,specific heat,1396,2704
17787,786,specific heat,1396,2705
17788,786,specific heat,1396,2706
17789,786,specific heat,1396,2707
17790,786,specific heat,1396,2708
17791,786,specific heat,1396,2709
17792,786,specific heat,1396,2710
17793,786,specific heat,1396,2718
17794,786,specific heat,1396,2719
17795,786,specific heat,1396,2720
17796,786,specific heat,1396,2721
17797,786,specific heat,1397,2857
17798,788,final temperature,214,1129
17799,788,final temperature,213,1130
17800,788,final temperature,1390,2766
17801,790,calories,200,1933
17802,790,calories,200,1934
17803,790,calories,200,1935
17804,790,calories,1392,2816
17805,790,calories,1392,2817
17806,790,calories,1392,2820
17807,791,internal energy,214,1133
17808,791,internal energy,1396,2805
17809,791,internal energy,1397,2859
17810,791,internal energy,1398,2875
17811,792,heat transfer,794,1135
17812,792,heat transfer,1396,2805
17813,792,heat transfer,1397,2856
17814,792,heat transfer,1397,2857
17815,792,heat transfer,1397,2858
17816,792,heat transfer,1398,2872
17817,793,standard molar entropy,785,1136
17818,793,standard molar entropy,208,1379
17819,793,standard molar entropy,208,1378
17820,793,standard molar entropy,1398,2933
17821,793,standard molar entropy,1398,2934
17822,793,standard molar entropy,1398,2935
17823,793,standard molar entropy,1399,1843
17824,797,vaporization,592,1310
17825,797,vaporization,592,1311
17826,797,vaporization,204,1941
17827,797,vaporization,1390,2733
17828,797,vaporization,1390,2734
17829,797,vaporization,1390,2736
17830,797,vaporization,1390,2743
17831,797,vaporization,1272,2887
17832,797,vaporization,1394,2889
17833,797,vaporization,1398,2932
17834,798,standard enthalpy,208,1379
17835,798,standard enthalpy,208,1378
17836,798,standard enthalpy,1396,2768
17837,798,standard enthalpy,1396,2765
17838,798,standard enthalpy,1396,2771
17839,798,standard enthalpy,1396,2775
17840,798,standard enthalpy,1396,2776
17841,798,standard enthalpy,1396,2778
17842,798,standard enthalpy,1396,2779
17843,798,standard enthalpy,1396,2780
17844,798,standard enthalpy,1396,2781
17845,798,standard enthalpy,1396,2782
17846,798,standard enthalpy,1396,2784
17847,798,standard enthalpy,1396,2785
17848,798,standard enthalpy,1399,892
17849,798,standard enthalpy,1399,891
17850,802,ph,726,1173
17851,803,dilute,727,1177
17852,803,dilute,39,1232
17853,803,dilute,39,1233
17854,803,dilute,794,1429
17855,803,dilute,794,1430
17856,804,weak acid,754,1179
17857,804,weak acid,757,1184
17858,804,weak acid,757,1185
17859,804,weak acid,757,1186
17860,804,weak acid,757,1187
17861,804,weak acid,757,1188
17862,804,weak acid,758,1191
17863,804,weak acid,741,1470
17864,804,weak acid,741,1471
17865,804,weak acid,741,1472
17866,804,weak acid,759,1839
17867,804,weak acid,759,1840
17868,804,weak acid,1404,245
17869,804,weak acid,1405,3021
17870,804,weak acid,1405,3022
17871,804,weak acid,1405,3023
17872,804,weak acid,1405,3024
17873,804,weak acid,1405,3025
17874,804,weak acid,1405,3026
17875,804,weak acid,1405,3027
17876,804,weak acid,1405,3028
17877,804,weak acid,1405,3029
17878,804,weak acid,1405,3030
17879,804,weak acid,1405,3031
17880,804,weak acid,1405,3032
17881,804,weak acid,1405,3033
17882,804,weak acid,1405,3034
17883,804,weak acid,1405,3035
17884,804,weak acid,1405,3036
17885,804,weak acid,1405,3037
17886,804,weak acid,1405,3038
17887,804,weak acid,1406,3039
17888,804,weak acid,1406,3040
17889,804,weak acid,1406,3041
17890,804,weak acid,1406,3045
17891,804,weak acid,1406,3046
17892,804,weak acid,1406,3047
17893,804,weak acid,1406,3049
17894,804,weak acid,1406,3050
17895,804,weak acid,1405,3067
17896,804,weak acid,1405,3068
17897,804,weak acid,1405,3069
17898,804,weak acid,1405,3070
17899,804,weak acid,1405,3071
17900,804,weak acid,1404,3089
17901,804,weak acid,1404,3090
17902,804,weak acid,1404,3091
17903,804,weak acid,1404,3092
17904,804,weak acid,1404,3093
17905,804,weak acid,1404,3094
17906,804,weak acid,1404,3096
17907,805,strong base,757,1184
17908,805,strong base,757,1185
17909,805,strong base,757,1186
17910,805,strong base,757,1187
17911,805,strong base,757,1188
17912,805,strong base,158,1473
17913,805,strong base,158,1474
17914,805,strong base,759,1499
17915,805,strong base,759,1500
17916,805,strong base,759,1839
17917,805,strong base,759,1840
17918,805,strong base,1403,2985
17919,805,strong base,1403,2986
17920,805,strong base,1403,2987
17921,805,strong base,1403,2988
17922,805,strong base,1403,2991
17923,805,strong base,1403,2990
17924,805,strong base,1403,2992
17925,805,strong base,1403,2994
17926,805,strong base,1403,2995
17927,805,strong base,1403,2996
17928,805,strong base,1403,2997
17929,805,strong base,1403,2999
17930,805,strong base,1403,3001
17931,805,strong base,1403,3002
17932,805,strong base,1403,2998
17933,805,strong base,1403,3004
17934,805,strong base,1403,3005
17935,805,strong base,1403,3003
17936,805,strong base,1406,3045
17937,805,strong base,1406,3046
17938,805,strong base,1406,3047
17939,805,strong base,1406,3049
17940,805,strong base,1406,3050
17941,805,strong base,1405,3067
17942,805,strong base,1405,3068
17943,805,strong base,1405,3069
17944,805,strong base,1405,3070
17945,805,strong base,1405,3071
17946,807,curve,292,1749
17947,807,curve,293,1752
17948,807,curve,1232,1757
17949,807,curve,1232,1758
17950,808,molecular motion,534,1193
17951,808,molecular motion,534,1194
17952,808,molecular motion,1250,1201
17953,808,molecular motion,1250,1202
17954,808,molecular motion,537,1221
17955,808,molecular motion,534,1222
17956,808,molecular motion,538,1223
17957,808,molecular motion,1388,1221
17958,808,molecular motion,1388,2661
17959,808,molecular motion,1388,2662
17960,809,force,1254,1198
17961,809,force,1254,1199
17962,809,force,1254,1200
17963,809,force,515,1556
17964,809,force,515,1557
17965,809,force,515,1558
17966,809,force,515,1559
17967,809,force,206,1319
17968,809,force,209,1320
17969,809,force,209,107
17970,810,gay-lussac,521,1211
17971,810,gay-lussac,521,1213
17972,810,gay-lussac,521,1212
17973,811,gas constant,523,1214
17974,811,gas constant,523,1215
17975,812,avogadros,523,1214
17976,812,avogadros,523,1215
17977,813,effusion,542,1224
17978,813,effusion,542,1225
17979,813,effusion,542,1226
17980,814,sqaured,542,1224
17981,814,sqaured,542,1225
17982,814,sqaured,542,1226
17983,815,molecular speed,545,1227
17984,815,molecular speed,545,1229
17985,815,molecular speed,545,1228
17986,816,molecular composition,39,1232
17987,816,molecular composition,39,1233
17988,817,abundance,528,1234
17989,817,abundance,528,1235
17990,818,interaction,549,1238
17991,818,interaction,549,1239
17992,818,interaction,550,1245
17993,818,interaction,550,1246
17994,818,interaction,1259,1267
17995,818,interaction,1259,1268
17996,818,interaction,1254,1273
17997,818,interaction,1254,1274
17998,819,steric,332,1240
17999,819,steric,332,1241
18000,819,steric,332,1242
18001,819,steric,332,1243
18002,819,steric,332,1244
18003,820,orientation,1256,1247
18004,820,orientation,1256,1248
18005,820,orientation,1256,1249
18006,820,orientation,1256,1250
18007,820,orientation,1256,1251
18008,821,dependence,1256,1247
18009,821,dependence,1256,1248
18010,822,favorable,1256,1247
18011,822,favorable,1256,1248
18012,822,favorable,1400,2903
18013,822,favorable,1400,2904
18014,822,favorable,1400,2905
18015,822,favorable,1401,2955
18016,822,favorable,1401,2956
18017,822,favorable,1401,2957
18018,822,favorable,1401,2967
18019,823,unfavorable,1256,1247
18020,823,unfavorable,1256,1248
18021,823,unfavorable,42,1408
18022,823,unfavorable,42,1407
18023,824,interactions,554,1254
18024,824,interactions,554,1255
18025,825,attractions,554,1256
18026,825,attractions,554,1257
18027,826,polarizable,553,1258
18028,826,polarizable,553,1259
18029,826,polarizable,1390,1260
18030,828,contact area,1257,1261
18031,828,contact area,1257,1262
18032,828,contact area,1257,1263
18033,829,surface area,1257,1261
18034,829,surface area,1257,1262
18035,829,surface area,1257,1263
18036,829,surface area,1254,1273
18037,829,surface area,1254,1274
18038,831,network,558,1269
18039,831,network,558,1270
18040,832,effect,1254,1271
18041,832,effect,1254,1272
18042,833,solute,1254,1273
18043,833,solute,1254,1274
18044,833,solute,1259,1275
18045,833,solute,1259,1276
18046,833,solute,680,1435
18047,833,solute,680,1436
18048,833,solute,680,1458
18049,833,solute,680,1459
18050,833,solute,1254,1271
18051,833,solute,1254,1272
18052,834,hydrogen bonds,1254,1271
18053,834,hydrogen bonds,1254,1272
18054,835,hydrophobes,1259,1275
18055,835,hydrophobes,1259,1276
18056,835,hydrophobes,1254,1277
18057,835,hydrophobes,1254,1278
18058,836,solvation,1259,1275
18059,836,solvation,1259,1276
18060,839,statistics,1250,1289
18061,839,statistics,1250,1290
18062,840,R,1250,1289
18063,840,R,1250,1290
18064,840,R,27,1295
18065,840,R,1232,1729
18066,840,R,1232,1730
18067,840,R,1232,1731
18068,840,R,1232,1732
18069,840,R,292,1739
18070,840,R,292,1740
18071,842,configurations,512,1292
18072,842,configurations,786,1293
18073,842,configurations,786,1294
18074,842,configurations,1255,1291
18075,842,configurations,545,59
18076,843,transitions,592,1296
18077,843,transitions,592,1297
18078,843,transitions,1379,2236
18079,844,cooling,592,1296
18080,844,cooling,592,1297
18081,845,squeezing,223,1298
18082,845,squeezing,223,1299
18083,846,Rabani,1268,1302
18084,846,Rabani,1268,1303
18085,846,Rabani,1261,1304
18086,846,Rabani,592,1305
18087,846,Rabani,592,1308
18088,846,Rabani,592,1309
18089,846,Rabani,592,1310
18090,846,Rabani,592,1311
18091,846,Rabani,562,1306
18092,846,Rabani,562,1307
18093,846,Rabani,787,89
18094,847,Temperature,1261,1304
18095,848,shift,562,1306
18096,848,shift,562,1307
18097,848,shift,562,79
18098,848,shift,562,80
18099,849,room temperature,592,1309
18100,850,energy state,787,1314
18101,850,energy state,787,1315
18102,851,displacement,206,1319
18103,851,displacement,209,1320
18104,852,calorie,212,1323
18105,852,calorie,212,1324
18106,852,calorie,213,1327
18107,852,calorie,213,1328
18108,852,calorie,1342,1822
18109,852,calorie,199,1858
18110,852,calorie,199,1859
18111,852,calorie,200,1862
18112,852,calorie,200,1863
18113,852,calorie,1392,2816
18114,852,calorie,1392,2817
18115,852,calorie,1392,2820
18116,853,boil,219,1329
18117,853,boil,219,1330
18118,853,boil,207,1375
18119,853,boil,207,1374
18120,854,H,227,1331
18121,854,H,227,1332
18122,855,S,786,1337
18123,855,S,786,1338
18124,855,S,786,1339
18125,855,S,786,1340
18126,855,S,786,1341
18127,855,S,786,1342
18128,855,S,692,1455
18129,855,S,295,1718
18130,855,S,295,1719
18131,856,arrangement,786,1337
18132,856,arrangement,786,1338
18133,856,arrangement,786,1351
18134,856,arrangement,786,1352
18135,856,arrangement,782,1427
18136,856,arrangement,782,1428
18137,856,arrangement,543,53
18138,856,arrangement,543,54
18139,857,counting,786,1339
18140,857,counting,786,1340
18141,857,counting,786,1341
18142,857,counting,786,1342
18143,857,counting,786,1351
18144,857,counting,786,1352
18145,858,L,791,1343
18146,859,initial,791,1343
18147,859,initial,791,1344
18148,860,final,791,1343
18149,860,final,791,1344
18150,860,final,788,1382
18151,860,final,788,1383
18152,861,disorder,785,1345
18153,861,disorder,785,1346
18154,861,disorder,1398,2874
18155,861,disorder,1398,2926
18156,861,disorder,1398,2927
18157,861,disorder,1398,2928
18158,861,disorder,1398,2929
18159,861,disorder,1398,2930
18160,861,disorder,1398,2931
18161,861,disorder,1398,2933
18162,861,disorder,1398,2934
18163,861,disorder,1398,2935
18164,862,sublime,225,1347
18165,862,sublime,225,1348
18166,863,crystal,225,1347
18167,863,crystal,225,1348
18168,863,crystal,1381,2401
18169,863,crystal,1381,2402
18170,863,crystal,1381,2403
18171,864,G,801,1358
18172,864,G,801,1357
18173,865,second law of thermodynamics,801,1358
18174,865,second law of thermodynamics,801,1357
18175,865,second law of thermodynamics,796,1366
18176,865,second law of thermodynamics,796,1365
18177,865,second law of thermodynamics,796,1367
18178,865,second law of thermodynamics,796,1368
18179,865,second law of thermodynamics,796,1369
18180,865,second law of thermodynamics,802,1370
18181,865,second law of thermodynamics,802,1371
18182,865,second law of thermodynamics,209,1519
18183,865,second law of thermodynamics,209,1518
18184,865,second law of thermodynamics,1398,2821
18185,865,second law of thermodynamics,1398,2822
18186,865,second law of thermodynamics,1398,2823
18187,865,second law of thermodynamics,1398,867
18188,865,second law of thermodynamics,1398,2824
18189,865,second law of thermodynamics,1398,2825
18190,865,second law of thermodynamics,1398,2927
18191,865,second law of thermodynamics,1398,2928
18192,866,clausius's inequality,802,1370
18193,866,clausius's inequality,802,1371
18194,867,trouton's rule,794,1372
18195,867,trouton's rule,794,1373
18196,868,routes,207,1375
18197,868,routes,207,1374
18198,869,reverse osmosis,207,1375
18199,869,reverse osmosis,207,1377
18200,869,reverse osmosis,207,1374
18201,869,reverse osmosis,207,1376
18202,870,condense,207,1375
18203,870,condense,207,1374
18204,870,condense,1390,2737
18205,870,condense,1390,2738
18206,870,condense,1390,2739
18207,870,condense,1390,2740
18208,871,distillation,207,1377
18209,871,distillation,207,1376
18210,872,comparing routes,229,1381
18211,872,comparing routes,229,1380
18212,873,steps,229,1381
18213,873,steps,229,1380
18214,874,three step cycle,788,1382
18215,874,three step cycle,788,1383
18216,874,three step cycle,229,1386
18217,874,three step cycle,229,1387
18218,874,three step cycle,229,1388
18219,874,three step cycle,1396,1388
18220,875,intial,788,1382
18221,875,intial,788,1383
18222,876,state,788,1382
18223,876,state,788,1383
18224,877,path independence,229,1384
18225,877,path independence,229,1385
18226,877,path independence,1396,2811
18227,878,chemical kinetics,42,1408
18228,878,chemical kinetics,42,1407
18229,879,states,325,1696
18230,879,states,325,1697
18231,879,states,42,1408
18232,879,states,42,1407
18233,879,states,1357,1882
18234,880,spark,655,1409
18235,880,spark,655,1410
18236,881,reaction diagram,655,1409
18237,881,reaction diagram,655,1410
18238,881,reaction diagram,680,1435
18239,881,reaction diagram,680,1436
18240,881,reaction diagram,680,1458
18241,881,reaction diagram,680,1459
18242,882,transition state,655,1409
18243,882,transition state,655,1410
18244,884,spontaeous,805,1411
18245,884,spontaeous,805,1412
18246,885,enery,805,1411
18247,885,enery,805,1412
18248,886,minimum work principle,812,1520
18249,886,minimum work principle,812,1521
18250,886,minimum work principle,805,1414
18251,886,minimum work principle,805,1413
18252,886,minimum work principle,1398,2875
18253,887,electrochemical,209,1415
18254,887,electrochemical,209,1416
18255,888,electrical,209,1417
18256,888,electrical,209,1418
18257,889,stabilization,10,1419
18258,889,stabilization,10,1420
18259,890,critical fluctuations,575,1425
18260,890,critical fluctuations,575,1426
18261,891,Q,679,1433
18262,891,Q,679,1434
18263,891,Q,1394,2860
18264,891,Q,1394,2320
18265,891,Q,1394,2861
18266,891,Q,1394,2862
18267,891,Q,1394,2863
18268,891,Q,1394,2864
18269,891,Q,1394,2865
18270,891,Q,1394,2866
18271,891,Q,1394,2867
18272,891,Q,1394,2868
18273,891,Q,1394,2869
18274,891,Q,1394,2870
18275,891,Q,1394,2871
18276,891,Q,1394,2876
18277,891,Q,1394,2877
18278,891,Q,1394,2878
18279,891,Q,1394,2882
18280,891,Q,1394,2883
18281,891,Q,1394,2884
18282,891,Q,1400,2885
18283,891,Q,1400,2886
18284,891,Q,1272,2887
18285,891,Q,1400,2888
18286,891,Q,1400,2890
18287,891,Q,1400,2892
18288,891,Q,1400,2895
18289,891,Q,1400,2897
18290,891,Q,1400,2899
18291,891,Q,1400,2900
18292,891,Q,1400,2901
18293,891,Q,1400,2902
18294,891,Q,1400,2903
18295,891,Q,1400,2904
18296,891,Q,1400,2905
18297,891,Q,1400,2906
18298,891,Q,1400,2907
18299,891,Q,1400,2909
18300,891,Q,1400,2910
18301,891,Q,1400,2911
18302,891,Q,1400,2912
18303,891,Q,1400,2916
18304,891,Q,1400,2918
18305,891,Q,1400,2919
18306,891,Q,1400,2923
18307,891,Q,1400,2924
18308,891,Q,1400,2925
18309,891,Q,1401,2955
18310,891,Q,1401,2956
18311,891,Q,1401,2957
18312,891,Q,1401,2964
18313,891,Q,1401,2965
18314,891,Q,1401,2966
18315,892,phases,680,1435
18316,892,phases,680,1436
18317,892,phases,680,1458
18318,892,phases,680,1459
18319,892,phases,680,168
18320,892,phases,680,169
18321,892,phases,1390,2581
18322,892,phases,1390,2582
18323,892,phases,1390,2583
18324,892,phases,1390,2584
18325,892,phases,1390,2586
18326,892,phases,1390,2587
18327,892,phases,1390,2588
18328,892,phases,1390,2589
18329,892,phases,1390,2590
